ID,Game ID,Date,Season,Minute,Opponent,Play Type,Shot Attempt,Shot Distance,Shot Outcome,xG,Number of Passes,Second Chance,Play Context,Location on Field,Outcome,Success,Win Impact,Assist Type,Final Third Entry,Play Speed,Player Involvement,Phase of Match
1482,269,2019-03-11,2019,71,Black Knights,Counterattack,Yes,11,On Target,0.19,3,No,Fast Break,Central outside box,Saved by GK,Yes,2,None,Yes,Quick Attack,Striker,Late
1483,269,2019-03-11,2019,59,Black Knights,Free Kick,Yes,10,Goal,0.51,2,No,Fast Break,Left wing close to box,Goal,Yes,3,Through Ball,No,Quick Attack,Winger,Middle
1484,269,2019-03-11,2019,3,Black Knights,Pass Sequence,No,,,0.0,7,No,Fast Break,Central midfield,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Striker,Early
1485,269,2019-03-11,2019,2,Black Knights,Free Kick,Yes,16,On Target,0.36,3,Yes,Fast Break,Left wing outside box,Saved by GK,Yes,2,Cutback,Yes,Slow Build-up,Winger,Early
1486,269,2019-03-11,2019,13,Black Knights,Free Kick,Yes,24,On Target,0.17,2,Yes,Fast Break,Left wing close to box,Saved by GK,Yes,2,None,No,Quick Attack,Defender,Early
1487,270,2019-03-17,2019,71,White Eagles,Counterattack,Yes,14,Missed,0.21,3,No,Open Play,Central midfield,Turnover,No,-1,Through Ball,Yes,Quick Attack,Defender,Late
1488,270,2019-03-17,2019,72,White Eagles,Corner,Yes,21,Goal,0.12,3,No,Fast Break,Central outside box,Goal,Yes,3,Cutback,Yes,Slow Build-up,Defender,Late
1489,270,2019-03-17,2019,24,White Eagles,Shot Attempt,Yes,19,Goal,0.27,2,Yes,Fast Break,Left wing close to box,Goal,Yes,3,Cross,Yes,Quick Attack,Striker,Early
1490,270,2019-03-17,2019,17,White Eagles,Free Kick,Yes,27,On Target,0.12,3,Yes,Set Piece,Central inside box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Winger,Early
1491,270,2019-03-17,2019,18,White Eagles,Pass Sequence,No,,,0.0,8,No,Set Piece,Right wing midfield,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Defender,Early
1492,270,2019-03-17,2019,59,White Eagles,Shot Attempt,Yes,27,Goal,0.15,1,No,Set Piece,Central midfield,Goal,Yes,3,Cross,Yes,Quick Attack,Midfielder,Middle
1493,271,2019-03-19,2019,12,Yellow Jackets,Corner,Yes,27,Saved by GK,0.19,2,No,Open Play,Left wing inside box,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Early
1494,271,2019-03-19,2019,7,Yellow Jackets,Shot Attempt,Yes,28,On Target,0.09,1,Yes,Fast Break,Right wing outside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Striker,Early
1495,271,2019-03-19,2019,41,Yellow Jackets,Free Kick,Yes,29,Missed,0.05,3,Yes,Open Play,Right wing outside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Striker,Middle
1496,271,2019-03-19,2019,9,Yellow Jackets,Free Kick,Yes,12,On Target,0.22,1,No,Open Play,Left wing outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Midfielder,Early
1497,271,2019-03-19,2019,65,Yellow Jackets,Counterattack,Yes,22,On Target,0.18,2,Yes,Open Play,Central outside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Winger,Late
1498,271,2019-03-19,2019,58,Yellow Jackets,Counterattack,Yes,7,Missed,0.7,1,No,Fast Break,Right wing outside box,Turnover,No,-1,None,No,Quick Attack,Striker,Middle
1499,272,2019-03-22,2019,72,Maroon Stallions,Pass Sequence,No,,,0.0,2,Yes,Fast Break,Right wing outside box,Retained Possession,Yes,1,None,Yes,Slow Build-up,Striker,Late
1500,272,2019-03-22,2019,85,Maroon Stallions,Pass Sequence,No,,,0.0,6,Yes,Set Piece,Central outside box,Retained Possession,Yes,1,None,No,Quick Attack,Defender,Late
1501,272,2019-03-22,2019,7,Maroon Stallions,Corner,Yes,9,Missed,0.41,2,Yes,Set Piece,Left wing close to box,Turnover,No,-1,Cutback,Yes,Quick Attack,Defender,Early
1502,272,2019-03-22,2019,33,Maroon Stallions,Pass Sequence,No,,,0.0,5,No,Fast Break,Right wing inside box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Defender,Middle
1503,272,2019-03-22,2019,76,Maroon Stallions,Corner,Yes,23,Missed,0.18,2,No,Open Play,Left wing close to box,Turnover,No,-1,Cutback,No,Slow Build-up,Striker,Late
1504,272,2019-03-22,2019,53,Maroon Stallions,Pass Sequence,No,,,0.0,3,No,Open Play,Right wing inside box,Retained Possession,Yes,1,None,Yes,Quick Attack,Striker,Middle
1505,273,2019-03-28,2019,43,Navy Seals,Pass Sequence,No,,,0.0,3,No,Fast Break,Right wing close to box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Striker,Middle
1506,273,2019-03-28,2019,60,Navy Seals,Shot Attempt,Yes,11,On Target,0.23,3,Yes,Set Piece,Left wing inside box,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Winger,Late
1507,273,2019-03-28,2019,70,Navy Seals,Free Kick,Yes,6,Saved by GK,0.53,3,Yes,Fast Break,Right wing inside box,Retained Possession,Yes,1,Cross,No,Quick Attack,Winger,Late
1508,273,2019-03-28,2019,30,Navy Seals,Free Kick,Yes,30,On Target,0.11,1,Yes,Set Piece,Right wing outside box,Saved by GK,Yes,2,None,No,Slow Build-up,Winger,Early
1509,273,2019-03-28,2019,7,Navy Seals,Free Kick,Yes,16,Saved by GK,0.29,2,Yes,Set Piece,Central midfield,Turnover,No,-1,Cross,Yes,Quick Attack,Striker,Early
1510,273,2019-03-28,2019,70,Navy Seals,Shot Attempt,Yes,29,On Target,0.07,2,No,Fast Break,Central inside box,Saved by GK,Yes,2,None,Yes,Quick Attack,Striker,Late
1511,274,2019-03-29,2019,60,Forest Rangers,Corner,Yes,17,Goal,0.28,3,Yes,Open Play,Right wing outside box,Goal,Yes,3,Cutback,No,Slow Build-up,Striker,Late
1512,274,2019-03-29,2019,88,Forest Rangers,Counterattack,Yes,10,Goal,0.52,3,No,Open Play,Right wing outside box,Goal,Yes,3,Cutback,Yes,Quick Attack,Striker,Late
1513,274,2019-03-29,2019,11,Forest Rangers,Counterattack,Yes,10,Saved by GK,0.67,3,No,Open Play,Central inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Early
1514,274,2019-03-29,2019,15,Forest Rangers,Shot Attempt,Yes,11,Missed,0.37,2,No,Set Piece,Right wing close to box,Turnover,No,-1,Cutback,Yes,Slow Build-up,Winger,Early
1515,274,2019-03-29,2019,6,Forest Rangers,Free Kick,Yes,8,Saved by GK,0.61,1,No,Fast Break,Right wing midfield,Goal,No,3,Cutback,No,Quick Attack,Midfielder,Early
1516,275,2019-04-06,2019,7,Thunder FC,Pass Sequence,No,,,0.0,7,No,Fast Break,Left wing close to box,Retained Possession,Yes,1,Cross,No,Quick Attack,Midfielder,Early
1517,275,2019-04-06,2019,89,Thunder FC,Corner,Yes,8,Goal,0.48,1,Yes,Open Play,Central midfield,Goal,Yes,3,None,No,Quick Attack,Striker,Late
1518,275,2019-04-06,2019,70,Thunder FC,Shot Attempt,Yes,25,Goal,0.19,3,No,Fast Break,Left wing close to box,Goal,Yes,3,Cross,No,Slow Build-up,Midfielder,Late
1519,275,2019-04-06,2019,48,Thunder FC,Corner,Yes,15,Missed,0.11,2,Yes,Open Play,Central inside box,Turnover,No,-1,Through Ball,No,Quick Attack,Striker,Middle
1520,275,2019-04-06,2019,51,Thunder FC,Corner,Yes,18,Goal,0.12,2,No,Set Piece,Right wing inside box,Goal,Yes,3,None,Yes,Slow Build-up,Winger,Middle
1521,276,2019-04-18,2019,28,Phoenix United,Counterattack,Yes,23,On Target,0.1,3,No,Open Play,Central inside box,Saved by GK,Yes,2,None,No,Slow Build-up,Defender,Early
1522,276,2019-04-18,2019,49,Phoenix United,Counterattack,Yes,15,On Target,0.1,1,No,Open Play,Central outside box,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Winger,Middle
1523,276,2019-04-18,2019,33,Phoenix United,Counterattack,Yes,17,Missed,0.19,2,No,Open Play,Left wing close to box,Turnover,No,-1,None,Yes,Quick Attack,Midfielder,Middle
1524,276,2019-04-18,2019,29,Phoenix United,Shot Attempt,Yes,15,Goal,0.12,3,Yes,Fast Break,Central inside box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Midfielder,Early
1525,276,2019-04-18,2019,1,Phoenix United,Corner,Yes,22,Saved by GK,0.13,1,Yes,Open Play,Central outside box,Goal,No,3,Through Ball,No,Slow Build-up,Midfielder,Early
1526,277,2019-04-20,2019,79,Storm Rovers,Pass Sequence,No,,,0.0,5,No,Set Piece,Right wing outside box,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Striker,Late
1527,277,2019-04-20,2019,22,Storm Rovers,Corner,Yes,28,Saved by GK,0.1,2,Yes,Open Play,Left wing outside box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Defender,Early
1528,277,2019-04-20,2019,48,Storm Rovers,Shot Attempt,Yes,21,Missed,0.06,2,No,Open Play,Left wing close to box,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Middle
1529,277,2019-04-20,2019,12,Storm Rovers,Shot Attempt,Yes,10,Missed,0.61,3,Yes,Open Play,Left wing outside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Midfielder,Early
1530,277,2019-04-20,2019,9,Storm Rovers,Shot Attempt,Yes,21,Goal,0.13,2,Yes,Fast Break,Right wing outside box,Goal,Yes,3,None,No,Quick Attack,Striker,Early
1531,278,2019-04-22,2019,28,Eagle City,Corner,Yes,16,On Target,0.27,1,No,Fast Break,Left wing midfield,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Defender,Early
1532,278,2019-04-22,2019,72,Eagle City,Corner,Yes,6,Goal,0.63,2,Yes,Set Piece,Right wing midfield,Goal,Yes,3,Cross,Yes,Slow Build-up,Midfielder,Late
1533,278,2019-04-22,2019,66,Eagle City,Corner,Yes,20,Missed,0.34,2,No,Set Piece,Central inside box,Turnover,No,-1,None,Yes,Quick Attack,Defender,Late
1534,278,2019-04-22,2019,21,Eagle City,Pass Sequence,No,,,0.0,1,Yes,Fast Break,Left wing outside box,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Midfielder,Early
1535,278,2019-04-22,2019,85,Eagle City,Counterattack,Yes,6,On Target,0.43,2,No,Set Piece,Right wing close to box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Striker,Late
1536,278,2019-04-22,2019,54,Eagle City,Shot Attempt,Yes,23,Missed,0.16,3,Yes,Fast Break,Right wing close to box,Turnover,No,-1,None,Yes,Quick Attack,Midfielder,Middle
1537,279,2019-04-27,2019,36,Lightning Athletic,Counterattack,Yes,12,Missed,0.14,2,No,Set Piece,Left wing inside box,Turnover,No,-1,None,Yes,Slow Build-up,Midfielder,Middle
1538,279,2019-04-27,2019,6,Lightning Athletic,Counterattack,Yes,21,Goal,0.11,1,No,Set Piece,Central midfield,Goal,Yes,3,Cross,Yes,Quick Attack,Winger,Early
1539,279,2019-04-27,2019,77,Lightning Athletic,Counterattack,Yes,19,Saved by GK,0.24,2,Yes,Fast Break,Right wing midfield,Turnover,No,-1,Cross,Yes,Quick Attack,Midfielder,Late
1540,279,2019-04-27,2019,77,Lightning Athletic,Pass Sequence,No,,,0.0,7,Yes,Set Piece,Right wing inside box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Midfielder,Late
1541,279,2019-04-27,2019,16,Lightning Athletic,Pass Sequence,No,,,0.0,5,Yes,Fast Break,Right wing midfield,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Defender,Early
1542,280,2017-08-03,2018,2,Thunder FC,Shot Attempt,Yes,25,Saved by GK,0.08,1,Yes,Open Play,Central midfield,Turnover,No,-1,Through Ball,Yes,Quick Attack,Winger,Early
1543,280,2017-08-03,2018,19,Thunder FC,Shot Attempt,Yes,11,Saved by GK,0.3,3,No,Fast Break,Right wing midfield,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Striker,Early
1544,280,2017-08-03,2018,69,Thunder FC,Free Kick,Yes,24,Goal,0.16,2,Yes,Fast Break,Left wing outside box,Goal,Yes,3,Cutback,Yes,Slow Build-up,Winger,Late
1545,280,2017-08-03,2018,29,Thunder FC,Counterattack,Yes,22,On Target,0.17,1,No,Set Piece,Left wing inside box,Saved by GK,Yes,2,Cutback,Yes,Slow Build-up,Midfielder,Early
1546,280,2017-08-03,2018,29,Thunder FC,Counterattack,Yes,13,Missed,0.38,1,Yes,Open Play,Central outside box,Turnover,No,-1,Cutback,No,Slow Build-up,Striker,Early
1547,280,2017-08-03,2018,48,Thunder FC,Shot Attempt,Yes,16,Saved by GK,0.33,2,No,Set Piece,Right wing outside box,Saved by GK,Yes,2,Through Ball,No,Slow Build-up,Midfielder,Middle
1548,281,2017-08-04,2018,31,Phoenix United,Free Kick,Yes,16,Saved by GK,0.4,2,No,Set Piece,Left wing close to box,Saved by GK,Yes,2,None,No,Quick Attack,Winger,Middle
1549,281,2017-08-04,2018,17,Phoenix United,Pass Sequence,No,,,0.0,3,No,Set Piece,Right wing outside box,Retained Possession,Yes,1,None,Yes,Slow Build-up,Winger,Early
1550,281,2017-08-04,2018,66,Phoenix United,Pass Sequence,No,,,0.0,6,Yes,Set Piece,Left wing close to box,Retained Possession,Yes,1,Cross,No,Slow Build-up,Defender,Late
1551,281,2017-08-04,2018,51,Phoenix United,Shot Attempt,Yes,19,Missed,0.13,1,Yes,Set Piece,Right wing inside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Middle
1552,281,2017-08-04,2018,35,Phoenix United,Counterattack,Yes,17,Goal,0.38,2,Yes,Fast Break,Right wing inside box,Goal,Yes,3,Cross,Yes,Quick Attack,Defender,Middle
1553,281,2017-08-04,2018,15,Phoenix United,Shot Attempt,Yes,29,On Target,0.18,1,Yes,Set Piece,Left wing close to box,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Midfielder,Early
1554,282,2017-08-07,2018,88,Storm Rovers,Pass Sequence,No,,,0.0,1,Yes,Set Piece,Right wing midfield,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Striker,Late
1555,282,2017-08-07,2018,11,Storm Rovers,Shot Attempt,Yes,28,Saved by GK,0.06,3,No,Set Piece,Left wing inside box,Turnover,No,-1,Cutback,No,Quick Attack,Defender,Early
1556,282,2017-08-07,2018,65,Storm Rovers,Free Kick,Yes,13,On Target,0.35,3,No,Open Play,Central outside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Striker,Late
1557,282,2017-08-07,2018,89,Storm Rovers,Corner,Yes,18,On Target,0.36,1,Yes,Set Piece,Left wing midfield,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Defender,Late
1558,282,2017-08-07,2018,88,Storm Rovers,Shot Attempt,Yes,18,Missed,0.16,1,Yes,Set Piece,Central inside box,Turnover,No,-1,None,No,Quick Attack,Defender,Late
1559,283,2017-08-14,2018,4,Eagle City,Shot Attempt,Yes,15,Goal,0.11,1,No,Fast Break,Left wing inside box,Goal,Yes,3,Cross,Yes,Slow Build-up,Midfielder,Early
1560,283,2017-08-14,2018,41,Eagle City,Free Kick,Yes,26,Missed,0.07,1,No,Open Play,Left wing close to box,Turnover,No,-1,None,Yes,Slow Build-up,Striker,Middle
1561,283,2017-08-14,2018,64,Eagle City,Counterattack,Yes,6,Missed,0.44,2,No,Set Piece,Left wing inside box,Turnover,No,-1,Through Ball,Yes,Quick Attack,Midfielder,Late
1562,283,2017-08-14,2018,74,Eagle City,Free Kick,Yes,30,Missed,0.1,3,No,Fast Break,Right wing outside box,Turnover,No,-1,Cross,Yes,Quick Attack,Midfielder,Late
1563,283,2017-08-14,2018,20,Eagle City,Free Kick,Yes,12,Missed,0.37,3,Yes,Open Play,Right wing inside box,Turnover,No,-1,Cutback,No,Quick Attack,Winger,Early
1564,284,2017-08-26,2018,17,Lightning Athletic,Counterattack,Yes,18,Saved by GK,0.13,2,Yes,Set Piece,Central midfield,Goal,No,3,None,No,Quick Attack,Midfielder,Early
1565,284,2017-08-26,2018,50,Lightning Athletic,Corner,Yes,20,Goal,0.33,1,Yes,Set Piece,Central inside box,Goal,Yes,3,None,Yes,Slow Build-up,Striker,Middle
1566,284,2017-08-26,2018,20,Lightning Athletic,Free Kick,Yes,8,On Target,0.59,3,Yes,Fast Break,Right wing close to box,Saved by GK,Yes,2,Cross,Yes,Slow Build-up,Defender,Early
1567,284,2017-08-26,2018,34,Lightning Athletic,Corner,Yes,13,Saved by GK,0.24,2,No,Set Piece,Left wing inside box,Turnover,No,-1,Cross,Yes,Quick Attack,Midfielder,Middle
1568,284,2017-08-26,2018,21,Lightning Athletic,Corner,Yes,5,Goal,0.63,2,No,Open Play,Right wing outside box,Goal,Yes,3,Cross,Yes,Quick Attack,Winger,Early
1569,285,2017-08-28,2018,8,Firestorm FC,Free Kick,Yes,10,On Target,0.46,3,Yes,Set Piece,Left wing outside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Striker,Early
1570,285,2017-08-28,2018,69,Firestorm FC,Pass Sequence,No,,,0.0,5,No,Fast Break,Left wing midfield,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Striker,Late
1571,285,2017-08-28,2018,63,Firestorm FC,Shot Attempt,Yes,12,On Target,0.33,3,No,Open Play,Central inside box,Saved by GK,Yes,2,None,Yes,Slow Build-up,Midfielder,Late
1572,285,2017-08-28,2018,52,Firestorm FC,Pass Sequence,No,,,0.0,5,No,Open Play,Left wing close to box,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Striker,Middle
1573,285,2017-08-28,2018,41,Firestorm FC,Shot Attempt,Yes,30,Saved by GK,0.06,2,No,Fast Break,Central outside box,Turnover,No,-1,None,No,Quick Attack,Defender,Middle
1574,285,2017-08-28,2018,35,Firestorm FC,Pass Sequence,No,,,0.0,2,No,Set Piece,Central midfield,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Defender,Middle
1575,286,2017-09-01,2018,76,Crimson Wolves,Shot Attempt,Yes,19,Saved by GK,0.21,1,Yes,Set Piece,Central inside box,Turnover,No,-1,None,No,Quick Attack,Defender,Late
1576,286,2017-09-01,2018,21,Crimson Wolves,Pass Sequence,No,,,0.0,2,No,Open Play,Left wing inside box,Retained Possession,Yes,1,None,Yes,Slow Build-up,Striker,Early
1577,286,2017-09-01,2018,26,Crimson Wolves,Corner,Yes,12,Saved by GK,0.37,3,No,Set Piece,Right wing midfield,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Midfielder,Early
1578,286,2017-09-01,2018,10,Crimson Wolves,Counterattack,Yes,18,Saved by GK,0.37,1,Yes,Fast Break,Left wing inside box,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Early
1579,286,2017-09-01,2018,44,Crimson Wolves,Corner,Yes,21,Saved by GK,0.15,2,No,Open Play,Right wing close to box,Turnover,No,-1,Cutback,Yes,Quick Attack,Striker,Middle
1580,287,2017-09-02,2018,43,Golden Lions,Shot Attempt,Yes,11,Goal,0.39,3,No,Open Play,Left wing outside box,Goal,Yes,3,None,Yes,Quick Attack,Midfielder,Middle
1581,287,2017-09-02,2018,16,Golden Lions,Corner,Yes,7,On Target,0.65,2,No,Set Piece,Right wing inside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Defender,Early
1582,287,2017-09-02,2018,1,Golden Lions,Pass Sequence,No,,,0.0,1,Yes,Set Piece,Right wing midfield,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Winger,Early
1583,287,2017-09-02,2018,70,Golden Lions,Free Kick,Yes,20,Saved by GK,0.19,2,No,Set Piece,Central outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Defender,Late
1584,287,2017-09-02,2018,89,Golden Lions,Pass Sequence,No,,,0.0,5,No,Open Play,Central inside box,Retained Possession,Yes,1,Through Ball,Yes,Slow Build-up,Winger,Late
1585,287,2017-09-02,2018,90,Golden Lions,Counterattack,Yes,20,Missed,0.11,3,No,Set Piece,Left wing close to box,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Defender,Late
1586,288,2017-09-12,2018,15,Silver Hawks,Corner,Yes,25,On Target,0.07,3,No,Open Play,Right wing outside box,Saved by GK,Yes,2,Cross,Yes,Slow Build-up,Defender,Early
1587,288,2017-09-12,2018,2,Silver Hawks,Counterattack,Yes,16,On Target,0.13,3,Yes,Set Piece,Central midfield,Saved by GK,Yes,2,Cross,No,Slow Build-up,Midfielder,Early
1588,288,2017-09-12,2018,11,Silver Hawks,Shot Attempt,Yes,24,On Target,0.19,3,No,Fast Break,Central midfield,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Defender,Early
1589,288,2017-09-12,2018,32,Silver Hawks,Shot Attempt,Yes,15,On Target,0.36,2,Yes,Set Piece,Right wing inside box,Saved by GK,Yes,2,None,No,Quick Attack,Defender,Middle
1590,288,2017-09-12,2018,73,Silver Hawks,Corner,Yes,23,Missed,0.16,1,No,Set Piece,Left wing close to box,Turnover,No,-1,Through Ball,No,Quick Attack,Winger,Late
1591,289,2017-09-13,2018,34,Blue Sharks,Pass Sequence,No,,,0.0,3,Yes,Open Play,Central inside box,Retained Possession,Yes,1,Cutback,No,Quick Attack,Defender,Middle
1592,289,2017-09-13,2018,28,Blue Sharks,Corner,Yes,26,On Target,0.06,1,Yes,Open Play,Left wing close to box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Midfielder,Early
1593,289,2017-09-13,2018,15,Blue Sharks,Free Kick,Yes,29,Goal,0.12,2,No,Open Play,Right wing inside box,Goal,Yes,3,Through Ball,No,Slow Build-up,Defender,Early
1594,289,2017-09-13,2018,75,Blue Sharks,Counterattack,Yes,29,Missed,0.06,1,Yes,Set Piece,Right wing inside box,Turnover,No,-1,Through Ball,No,Slow Build-up,Striker,Late
1595,289,2017-09-13,2018,19,Blue Sharks,Corner,Yes,12,Goal,0.35,1,No,Open Play,Left wing inside box,Goal,Yes,3,None,Yes,Slow Build-up,Winger,Early
1596,289,2017-09-13,2018,51,Blue Sharks,Shot Attempt,Yes,21,Saved by GK,0.08,3,No,Fast Break,Right wing close to box,Saved by GK,Yes,2,None,No,Quick Attack,Midfielder,Middle
1597,290,2017-09-17,2018,34,Green Dragons,Shot Attempt,Yes,22,On Target,0.08,3,No,Set Piece,Central midfield,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Midfielder,Middle
1598,290,2017-09-17,2018,70,Green Dragons,Corner,Yes,16,Goal,0.37,2,Yes,Open Play,Central midfield,Goal,Yes,3,Cross,Yes,Quick Attack,Midfielder,Late
1599,290,2017-09-17,2018,25,Green Dragons,Shot Attempt,Yes,19,On Target,0.15,2,Yes,Fast Break,Central outside box,Saved by GK,Yes,2,None,No,Quick Attack,Defender,Early
1600,290,2017-09-17,2018,75,Green Dragons,Free Kick,Yes,21,Saved by GK,0.17,3,Yes,Open Play,Right wing midfield,Retained Possession,Yes,1,Cross,No,Slow Build-up,Striker,Late
1601,290,2017-09-17,2018,20,Green Dragons,Pass Sequence,No,,,0.0,8,No,Set Piece,Central outside box,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Striker,Early
1602,291,2017-10-12,2018,27,Purple Panthers,Shot Attempt,Yes,6,Missed,0.47,2,Yes,Open Play,Left wing inside box,Turnover,No,-1,Cutback,No,Slow Build-up,Winger,Early
1603,291,2017-10-12,2018,24,Purple Panthers,Free Kick,Yes,29,On Target,0.16,1,Yes,Open Play,Left wing inside box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Midfielder,Early
1604,291,2017-10-12,2018,3,Purple Panthers,Counterattack,Yes,15,Saved by GK,0.27,1,Yes,Open Play,Central inside box,Turnover,No,-1,None,Yes,Quick Attack,Winger,Early
1605,291,2017-10-12,2018,53,Purple Panthers,Free Kick,Yes,19,Goal,0.32,1,No,Set Piece,Right wing outside box,Goal,Yes,3,None,No,Slow Build-up,Midfielder,Middle
1606,291,2017-10-12,2018,62,Purple Panthers,Corner,Yes,24,On Target,0.16,2,Yes,Fast Break,Central inside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Midfielder,Late
1607,291,2017-10-12,2018,8,Purple Panthers,Pass Sequence,No,,,0.0,3,Yes,Fast Break,Left wing close to box,Retained Possession,Yes,1,Cutback,No,Quick Attack,Midfielder,Early
1608,292,2017-10-13,2018,28,Orange Tigers,Shot Attempt,Yes,27,Missed,0.06,3,No,Set Piece,Central outside box,Turnover,No,-1,None,Yes,Slow Build-up,Midfielder,Early
1609,292,2017-10-13,2018,21,Orange Tigers,Counterattack,Yes,14,Goal,0.36,1,No,Fast Break,Central midfield,Goal,Yes,3,Cutback,No,Quick Attack,Defender,Early
1610,292,2017-10-13,2018,83,Orange Tigers,Free Kick,Yes,15,On Target,0.22,3,Yes,Set Piece,Central inside box,Saved by GK,Yes,2,Through Ball,No,Quick Attack,Defender,Late
